Year,Round,Driver,Team,CumulativePoints,Wins,Podiums,DNFs,RacesCompleted,ChampionshipPosition,PointsGapToLeader,PointsGapToAhead,WinRate,PodiumRate,PointsPerRace
2025,18,LAW,Racing Bulls,30.0,0,0,0,18,12,285.0,6.0,0.0,0.0,1.6666666666666667
2025,18,SAI,Williams,29.0,0,1,0,18,13,286.0,1.0,0.0,0.05555555555555555,1.6111111111111112
2025,18,STR,Aston Martin,28.0,0,0,0,17,14,287.0,1.0,0.0,0.0,1.6470588235294117
2025,18,OCO,Haas F1 Team,24.0,0,0,0,18,15,291.0,4.0,0.0,0.0,1.3333333333333333
2025,18,GAS,Alpine,19.0,0,0,0,18,16,296.0,5.0,0.0,0.0,1.0555555555555556
2025,18,BOR,Kick Sauber,18.0,0,0,0,18,17,297.0,1.0,0.0,0.0,1.0
2025,18,BEA,Haas F1 Team,16.0,0,0,0,18,18,299.0,2.0,0.0,0.0,0.8888888888888888
2025,18,TSU,Red Bull Racing,14.0,0,0,0,18,19,301.0,2.0,0.0,0.0,0.7777777777777778
2025,18,DOO,Alpine,0.0,0,0,0,6,20,315.0,14.0,0.0,0.0,0.0
2025,18,COL,Alpine,0.0,0,0,0,12,21,315.0,0.0,0.0,0.0,0.0
2025,19,PIA,McLaren,325.0,7,14,0,19,1,0.0,0.0,0.3684210526315789,0.7368421052631579,17.105263157894736
2025,19,NOR,McLaren,317.0,5,15,0,19,2,8.0,8.0,0.2631578947368421,0.7894736842105263,16.68421052631579
2025,19,VER,Red Bull Racing,284.0,5,10,0,19,3,41.0,33.0,0.2631578947368421,0.5263157894736842,14.947368421052632
2025,19,RUS,Mercedes,235.0,2,8,0,19,4,90.0,49.0,0.10526315789473684,0.42105263157894735,12.368421052631579
2025,19,LEC,Ferrari,179.0,0,6,0,19,5,146.0,56.0,0.0,0.3157894736842105,9.421052631578947
2025,19,HAM,Ferrari,123.0,0,0,0,19,6,202.0,56.0,0.0,0.0,6.473684210526316
2025,19,ANT,Mercedes,84.0,0,1,0,19,7,241.0,39.0,0.0,0.05263157894736842,4.421052631578948
2025,19,ALB,Williams,70.0,0,0,0,19,8,255.0,14.0,0.0,0.0,3.6842105263157894
2025,19,HUL,Kick Sauber,41.0,0,1,0,19,9,284.0,29.0,0.0,0.05263157894736842,2.1578947368421053
2025,19,HAD,Racing Bulls,38.0,0,1,0,19,10,287.0,3.0,0.0,0.05263157894736842,2.0
2025,19,ALO,Aston Martin,37.0,0,0,0,19,11,288.0,1.0,0.0,0.0,1.9473684210526316
2025,19,LAW,Racing Bulls,30.0,0,0,0,19,12,295.0,7.0,0.0,0.0,1.5789473684210527
2025,19,SAI,Williams,29.0,0,1,0,19,13,296.0,1.0,0.0,0.05263157894736842,1.5263157894736843
2025,19,STR,Aston Martin,28.0,0,0,0,18,14,297.0,1.0,0.0,0.0,1.5555555555555556
2025,19,OCO,Haas F1 Team,24.0,0,0,0,19,15,301.0,4.0,0.0,0.0,1.263157894736842
2025,19,TSU,Red Bull Racing,20.0,0,0,0,19,16,305.0,4.0,0.0,0.0,1.0526315789473684
2025,19,GAS,Alpine,19.0,0,0,0,19,17,306.0,1.0,0.0,0.0,1.0
2025,19,BOR,Kick Sauber,18.0,0,0,0,19,18,307.0,1.0,0.0,0.0,0.9473684210526315
2025,19,BEA,Haas F1 Team,18.0,0,0,0,19,19,307.0,0.0,0.0,0.0,0.9473684210526315
2025,19,DOO,Alpine,0.0,0,0,0,6,20,325.0,18.0,0.0,0.0,0.0
2025,19,COL,Alpine,0.0,0,0,0,13,21,325.0,0.0,0.0,0.0,0.0
2025,20,NOR,McLaren,342.0,6,16,0,20,1,0.0,0.0,0.3,0.8,17.1
2025,20,PIA,McLaren,335.0,7,14,0,20,2,7.0,7.0,0.35,0.7,16.75
2025,20,VER,Red Bull Racing,299.0,5,11,0,20,3,43.0,36.0,0.25,0.55,14.95
2025,20,RUS,Mercedes,241.0,2,8,0,20,4,101.0,58.0,0.1,0.4,12.05
2025,20,LEC,Ferrari,197.0,0,7,0,20,5,145.0,44.0,0.0,0.35,9.85
2025,20,HAM,Ferrari,127.0,0,0,0,20,6,215.0,70.0,0.0,0.0,6.35
2025,20,ANT,Mercedes,92.0,0,1,0,20,7,250.0,35.0,0.0,0.05,4.6
2025,20,ALB,Williams,70.0,0,0,0,20,8,272.0,22.0,0.0,0.0,3.5
2025,20,HUL,Kick Sauber,41.0,0,1,0,20,9,301.0,29.0,0.0,0.05,2.05
2025,20,HAD,Racing Bulls,38.0,0,1,0,20,10,304.0,3.0,0.0,0.05,1.9
2025,20,ALO,Aston Martin,37.0,0,0,0,20,11,305.0,1.0,0.0,0.0,1.85
2025,20,BEA,Haas F1 Team,30.0,0,0,0,20,12,312.0,7.0,0.0,0.0,1.5
2025,20,LAW,Racing Bulls,30.0,0,0,0,20,13,312.0,0.0,0.0,0.0,1.5
2025,20,SAI,Williams,29.0,0,1,0,20,14,313.0,1.0,0.0,0.05,1.45
2025,20,STR,Aston Martin,28.0,0,0,0,19,15,314.0,1.0,0.0,0.0,1.4736842105263157
2025,20,OCO,Haas F1 Team,26.0,0,0,0,20,16,316.0,2.0,0.0,0.0,1.3
2025,20,TSU,Red Bull Racing,20.0,0,0,0,20,17,322.0,6.0,0.0,0.0,1.0
2025,20,GAS,Alpine,19.0,0,0,0,20,18,323.0,1.0,0.0,0.0,0.95
2025,20,BOR,Kick Sauber,19.0,0,0,0,20,19,323.0,0.0,0.0,0.0,0.95
2025,20,DOO,Alpine,0.0,0,0,0,6,20,342.0,19.0,0.0,0.0,0.0
2025,20,COL,Alpine,0.0,0,0,0,14,21,342.0,0.0,0.0,0.0,0.0
2025,21,NOR,McLaren,367.0,7,17,0,21,1,0.0,0.0,0.3333333333333333,0.8095238095238095,17.476190476190474
2025,21,PIA,McLaren,345.0,7,14,0,21,2,22.0,22.0,0.3333333333333333,0.6666666666666666,16.428571428571427
2025,21,VER,Red Bull Racing,314.0,5,12,0,21,3,53.0,31.0,0.23809523809523808,0.5714285714285714,14.952380952380953
2025,21,RUS,Mercedes,253.0,2,8,0,21,4,114.0,61.0,0.09523809523809523,0.38095238095238093,12.047619047619047
2025,21,LEC,Ferrari,197.0,0,7,0,21,5,170.0,56.0,0.0,0.3333333333333333,9.380952380952381
2025,21,HAM,Ferrari,127.0,0,0,0,21,6,240.0,70.0,0.0,0.0,6.0476190476190474
2025,21,ANT,Mercedes,110.0,0,2,0,21,7,257.0,17.0,0.0,0.09523809523809523,5.238095238095238
2025,21,ALB,Williams,70.0,0,0,0,21,8,297.0,40.0,0.0,0.0,3.3333333333333335
2025,21,HUL,Kick Sauber,43.0,0,1,0,21,9,324.0,27.0,0.0,0.047619047619047616,2.0476190476190474
2025,21,HAD,Racing Bulls,42.0,0,1,0,21,10,325.0,1.0,0.0,0.047619047619047616,2.0
2025,21,BEA,Haas F1 Team,38.0,0,0,0,21,11,329.0,4.0,0.0,0.0,1.8095238095238095
2025,21,ALO,Aston Martin,37.0,0,0,0,21,12,330.0,1.0,0.0,0.0,1.7619047619047619
2025,21,LAW,Racing Bulls,36.0,0,0,0,21,13,331.0,1.0,0.0,0.0,1.7142857142857142
2025,21,SAI,Williams,29.0,0,1,0,21,14,338.0,7.0,0.0,0.047619047619047616,1.380952380952381
2025,21,STR,Aston Martin,28.0,0,0,0,20,15,339.0,1.0,0.0,0.0,1.4
2025,21,OCO,Haas F1 Team,26.0,0,0,0,21,16,341.0,2.0,0.0,0.0,1.2380952380952381
2025,21,GAS,Alpine,20.0,0,0,0,21,17,347.0,6.0,0.0,0.0,0.9523809523809523
2025,21,TSU,Red Bull Racing,20.0,0,0,0,21,18,347.0,0.0,0.0,0.0,0.9523809523809523
2025,21,BOR,Kick Sauber,19.0,0,0,0,21,19,348.0,1.0,0.0,0.0,0.9047619047619048
2025,21,DOO,Alpine,0.0,0,0,0,6,20,367.0,19.0,0.0,0.0,0.0
2025,21,COL,Alpine,0.0,0,0,0,15,21,367.0,0.0,0.0,0.0,0.0
2025,22,NOR,McLaren,367.0,7,17,0,22,1,0.0,0.0,0.3181818181818182,0.7727272727272727,16.681818181818183
2025,22,PIA,McLaren,345.0,7,14,0,22,2,22.0,22.0,0.3181818181818182,0.6363636363636364,15.681818181818182
2025,22,VER,Red Bull Racing,339.0,6,13,0,22,3,28.0,6.0,0.2727272727272727,0.5909090909090909,15.409090909090908
2025,22,RUS,Mercedes,271.0,2,9,0,22,4,96.0,68.0,0.09090909090909091,0.4090909090909091,12.318181818181818
2025,22,LEC,Ferrari,209.0,0,7,0,22,5,158.0,62.0,0.0,0.3181818181818182,9.5
2025,22,HAM,Ferrari,131.0,0,0,0,22,6,236.0,78.0,0.0,0.0,5.954545454545454
2025,22,ANT,Mercedes,125.0,0,3,0,22,7,242.0,6.0,0.0,0.13636363636363635,5.681818181818182
2025,22,ALB,Williams,70.0,0,0,0,22,8,297.0,55.0,0.0,0.0,3.1818181818181817
2025,22,HAD,Racing Bulls,50.0,0,1,0,22,9,317.0,20.0,0.0,0.045454545454545456,2.272727272727273
2025,22,HUL,Kick Sauber,49.0,0,1,0,22,10,318.0,1.0,0.0,0.045454545454545456,2.227272727272727
2025,22,BEA,Haas F1 Team,39.0,0,0,0,22,11,328.0,10.0,0.0,0.0,1.7727272727272727
2025,22,SAI,Williams,39.0,0,1,0,22,12,328.0,0.0,0.0,0.045454545454545456,1.7727272727272727
2025,22,ALO,Aston Martin,37.0,0,0,0,22,13,330.0,2.0,0.0,0.0,1.6818181818181819
2025,22,LAW,Racing Bulls,36.0,0,0,0,22,14,331.0,1.0,0.0,0.0,1.6363636363636365
2025,22,STR,Aston Martin,28.0,0,0,0,21,15,339.0,8.0,0.0,0.0,1.3333333333333333
2025,22,OCO,Haas F1 Team,28.0,0,0,0,22,16,339.0,0.0,0.0,0.0,1.2727272727272727
2025,22,GAS,Alpine,20.0,0,0,0,22,17,347.0,8.0,0.0,0.0,0.9090909090909091
2025,22,TSU,Red Bull Racing,20.0,0,0,0,22,18,347.0,0.0,0.0,0.0,0.9090909090909091
2025,22,BOR,Kick Sauber,19.0,0,0,0,22,19,348.0,1.0,0.0,0.0,0.8636363636363636
2025,22,DOO,Alpine,0.0,0,0,0,6,20,367.0,19.0,0.0,0.0,0.0
2025,22,COL,Alpine,0.0,0,0,0,16,21,367.0,0.0,0.0,0.0,0.0
2025,23,NOR,McLaren,379.0,7,17,0,23,1,0.0,0.0,0.30434782608695654,0.7391304347826086,16.47826086956522
2025,23,VER,Red Bull Racing,364.0,7,14,0,23,2,15.0,15.0,0.30434782608695654,0.6086956521739131,15.826086956521738
2025,23,PIA,McLaren,363.0,7,15,0,23,3,16.0,1.0,0.30434782608695654,0.6521739130434783,15.782608695652174
2025,23,RUS,Mercedes,279.0,2,9,0,23,4,100.0,84.0,0.08695652173913043,0.391304347826087,12.130434782608695
2025,23,LEC,Ferrari,213.0,0,7,0,23,5,166.0,66.0,0.0,0.30434782608695654,9.26086956521739
2025,23,ANT,Mercedes,135.0,0,3,0,23,6,244.0,78.0,0.0,0.13043478260869565,5.869565217391305
2025,23,HAM,Ferrari,131.0,0,0,0,23,7,248.0,4.0,0.0,0.0,5.695652173913044
2025,23,ALB,Williams,70.0,0,0,0,23,8,309.0,61.0,0.0,0.0,3.0434782608695654
2025,23,SAI,Williams,54.0,0,2,0,23,9,325.0,16.0,0.0,0.08695652173913043,2.347826086956522
2025,23,HAD,Racing Bulls,50.0,0,1,0,23,10,329.0,4.0,0.0,0.043478260869565216,2.1739130434782608
2025,23,HUL,Kick Sauber,49.0,0,1,0,23,11,330.0,1.0,0.0,0.043478260869565216,2.130434782608696
2025,23,ALO,Aston Martin,43.0,0,0,0,23,12,336.0,6.0,0.0,0.0,1.8695652173913044
2025,23,BEA,Haas F1 Team,39.0,0,0,0,23,13,340.0,4.0,0.0,0.0,1.6956521739130435
2025,23,LAW,Racing Bulls,38.0,0,0,0,23,14,341.0,1.0,0.0,0.0,1.6521739130434783
2025,23,STR,Aston Martin,28.0,0,0,0,22,15,351.0,10.0,0.0,0.0,1.2727272727272727
2025,23,OCO,Haas F1 Team,28.0,0,0,0,23,16,351.0,0.0,0.0,0.0,1.2173913043478262
2025,23,TSU,Red Bull Racing,21.0,0,0,0,23,17,358.0,7.0,0.0,0.0,0.9130434782608695
2025,23,GAS,Alpine,20.0,0,0,0,23,18,359.0,1.0,0.0,0.0,0.8695652173913043
2025,23,BOR,Kick Sauber,19.0,0,0,0,23,19,360.0,1.0,0.0,0.0,0.8260869565217391
2025,23,DOO,Alpine,0.0,0,0,0,6,20,379.0,19.0,0.0,0.0,0.0
2025,23,COL,Alpine,0.0,0,0,0,17,21,379.0,0.0,0.0,0.0,0.0
2025,24,NOR,McLaren,394.0,7,18,0,24,1,0.0,0.0,0.2916666666666667,0.75,16.416666666666668
2025,24,VER,Red Bull Racing,389.0,8,15,0,24,2,5.0,5.0,0.3333333333333333,0.625,16.208333333333332
2025,24,PIA,McLaren,381.0,7,16,0,24,3,13.0,8.0,0.2916666666666667,0.6666666666666666,15.875
2025,24,RUS,Mercedes,289.0,2,9,0,24,4,105.0,92.0,0.08333333333333333,0.375,12.041666666666666
2025,24,LEC,Ferrari,225.0,0,7,0,24,5,169.0,64.0,0.0,0.2916666666666667,9.375
2025,24,HAM,Ferrari,135.0,0,0,0,24,6,259.0,90.0,0.0,0.0,5.625
2025,24,ANT,Mercedes,135.0,0,3,0,24,7,259.0,0.0,0.0,0.125,5.625
2025,24,ALB,Williams,70.0,0,0,0,24,8,324.0,65.0,0.0,0.0,2.9166666666666665
2025,24,SAI,Williams,54.0,0,2,0,24,9,340.0,16.0,0.0,0.08333333333333333,2.25
2025,24,ALO,Aston Martin,51.0,0,0,0,24,10,343.0,3.0,0.0,0.0,2.125
2025,24,HUL,Kick Sauber,51.0,0,1,0,24,11,343.0,0.0,0.0,0.041666666666666664,2.125
2025,24,HAD,Racing Bulls,50.0,0,1,0,24,12,344.0,1.0,0.0,0.041666666666666664,2.0833333333333335
2025,24,BEA,Haas F1 Team,39.0,0,0,0,24,13,355.0,11.0,0.0,0.0,1.625
2025,24,LAW,Racing Bulls,38.0,0,0,0,24,14,356.0,1.0,0.0,0.0,1.5833333333333333
2025,24,OCO,Haas F1 Team,34.0,0,0,0,24,15,360.0,4.0,0.0,0.0,1.4166666666666667
2025,24,STR,Aston Martin,29.0,0,0,0,23,16,365.0,5.0,0.0,0.0,1.2608695652173914
2025,24,TSU,Red Bull Racing,21.0,0,0,0,24,17,373.0,8.0,0.0,0.0,0.875
2025,24,GAS,Alpine,20.0,0,0,0,24,18,374.0,1.0,0.0,0.0,0.8333333333333334
2025,24,BOR,Kick Sauber,19.0,0,0,0,24,19,375.0,1.0,0.0,0.0,0.7916666666666666
2025,24,DOO,Alpine,0.0,0,0,0,6,20,394.0,19.0,0.0,0.0,0.0
2025,24,COL,Alpine,0.0,0,0,0,18,21,394.0,0.0,0.0,0.0,0.0
2026,1,RUS,Mercedes,25.0,1,1,0,1,1,0.0,0.0,1.0,1.0,25.0
2026,1,ANT,Mercedes,18.0,0,1,0,1,2,7.0,7.0,0.0,1.0,18.0
2026,1,LEC,Ferrari,15.0,0,1,0,1,3,10.0,3.0,0.0,1.0,15.0
2026,1,HAM,Ferrari,12.0,0,0,0,1,4,13.0,3.0,0.0,0.0,12.0
2026,1,NOR,McLaren,10.0,0,0,0,1,5,15.0,2.0,0.0,0.0,10.0
2026,1,VER,Red Bull Racing,8.0,0,0,0,1,6,17.0,2.0,0.0,0.0,8.0
2026,1,BEA,Haas F1 Team,6.0,0,0,0,1,7,19.0,2.0,0.0,0.0,6.0
2026,1,LIN,Racing Bulls,4.0,0,0,0,1,8,21.0,2.0,0.0,0.0,4.0
2026,1,BOR,Audi,2.0,0,0,0,1,9,23.0,2.0,0.0,0.0,2.0
2026,1,GAS,Alpine,1.0,0,0,0,1,10,24.0,1.0,0.0,0.0,1.0
2026,1,OCO,Haas F1 Team,0.0,0,0,0,1,11,25.0,1.0,0.0,0.0,0.0
2026,1,ALB,Williams,0.0,0,0,0,1,12,25.0,0.0,0.0,0.0,0.0
2026,1,LAW,Racing Bulls,0.0,0,0,0,1,13,25.0,0.0,0.0,0.0,0.0
2026,1,COL,Alpine,0.0,0,0,0,1,14,25.0,0.0,0.0,0.0,0.0
2026,1,SAI,Williams,0.0,0,0,0,1,15,25.0,0.0,0.0,0.0,0.0
2026,1,PER,Cadillac,0.0,0,0,0,1,16,25.0,0.0,0.0,0.0,0.0
2026,1,STR,Aston Martin,0.0,0,0,0,1,17,25.0,0.0,0.0,0.0,0.0
2026,1,ALO,Aston Martin,0.0,0,0,0,1,18,25.0,0.0,0.0,0.0,0.0
2026,1,BOT,Cadillac,0.0,0,0,0,1,19,25.0,0.0,0.0,0.0,0.0
2026,1,HAD,Red Bull Racing,0.0,0,0,0,1,20,25.0,0.0,0.0,0.0,0.0
2026,1,PIA,McLaren,0.0,0,0,0,1,21,25.0,0.0,0.0,0.0,0.0
2026,1,HUL,Audi,0.0,0,0,0,1,22,25.0,0.0,0.0,0.0,0.0
2026,2,RUS,Mercedes,43.0,1,2,0,2,1,0.0,0.0,0.5,1.0,21.5
2026,2,ANT,Mercedes,43.0,1,2,0,2,2,0.0,0.0,0.5,1.0,21.5
2026,2,LEC,Ferrari,27.0,0,1,0,2,3,16.0,16.0,0.0,0.5,13.5
2026,2,HAM,Ferrari,27.0,0,1,0,2,4,16.0,0.0,0.0,0.5,13.5
2026,2,BEA,Haas F1 Team,16.0,0,0,0,2,5,27.0,11.0,0.0,0.0,8.0
2026,2,NOR,McLaren,10.0,0,0,0,2,6,33.0,6.0,0.0,0.0,5.0
2026,2,GAS,Alpine,9.0,0,0,0,2,7,34.0,1.0,0.0,0.0,4.5
2026,2,VER,Red Bull Racing,8.0,0,0,0,2,8,35.0,1.0,0.0,0.0,4.0
2026,2,LAW,Racing Bulls,6.0,0,0,0,2,9,37.0,2.0,0.0,0.0,3.0
2026,2,LIN,Racing Bulls,4.0,0,0,0,2,10,39.0,2.0,0.0,0.0,2.0
2026,2,HAD,Red Bull Racing,4.0,0,0,0,2,11,39.0,0.0,0.0,0.0,2.0
2026,2,BOR,Audi,2.0,0,0,0,2,12,41.0,2.0,0.0,0.0,1.0
2026,2,SAI,Williams,2.0,0,0,0,2,13,41.0,0.0,0.0,0.0,1.0
2026,2,COL,Alpine,1.0,0,0,0,2,14,42.0,1.0,0.0,0.0,0.5
2026,2,OCO,Haas F1 Team,0.0,0,0,0,2,15,43.0,1.0,0.0,0.0,0.0
2026,2,ALB,Williams,0.0,0,0,0,2,16,43.0,0.0,0.0,0.0,0.0
2026,2,STR,Aston Martin,0.0,0,0,0,2,17,43.0,0.0,0.0,0.0,0.0
2026,2,PER,Cadillac,0.0,0,0,0,2,18,43.0,0.0,0.0,0.0,0.0
2026,2,ALO,Aston Martin,0.0,0,0,0,2,19,43.0,0.0,0.0,0.0,0.0
2026,2,BOT,Cadillac,0.0,0,0,0,2,20,43.0,0.0,0.0,0.0,0.0
2026,2,PIA,McLaren,0.0,0,0,0,2,21,43.0,0.0,0.0,0.0,0.0
2026,2,HUL,Audi,0.0,0,0,0,2,22,43.0,0.0,0.0,0.0,0.0
2026,3,ANT,Mercedes,68.0,2,3,0,3,1,0.0,0.0,0.6666666666666666,1.0,22.666666666666668
2026,3,RUS,Mercedes,55.0,1,2,0,3,2,13.0,13.0,0.3333333333333333,0.6666666666666666,18.333333333333332
2026,3,LEC,Ferrari,42.0,0,2,0,3,3,26.0,13.0,0.0,0.6666666666666666,14.0
2026,3,HAM,Ferrari,35.0,0,1,0,3,4,33.0,7.0,0.0,0.3333333333333333,11.666666666666666
2026,3,NOR,McLaren,20.0,0,0,0,3,5,48.0,15.0,0.0,0.0,6.666666666666667
2026,3,PIA,McLaren,18.0,0,1,0,3,6,50.0,2.0,0.0,0.3333333333333333,6.0
2026,3,BEA,Haas F1 Team,16.0,0,0,0,3,7,52.0,2.0,0.0,0.0,5.333333333333333
2026,3,GAS,Alpine,15.0,0,0,0,3,8,53.0,1.0,0.0,0.0,5.0
2026,3,VER,Red Bull Racing,12.0,0,0,0,3,9,56.0,3.0,0.0,0.0,4.0
2026,3,LAW,Racing Bulls,8.0,0,0,0,3,10,60.0,4.0,0.0,0.0,2.6666666666666665
2026,3,HAD,Red Bull Racing,4.0,0,0,0,3,11,64.0,4.0,0.0,0.0,1.3333333333333333
2026,3,LIN,Racing Bulls,4.0,0,0,0,3,12,64.0,0.0,0.0,0.0,1.3333333333333333
2026,3,BOR,Audi,2.0,0,0,0,3,13,66.0,2.0,0.0,0.0,0.6666666666666666
2026,3,SAI,Williams,2.0,0,0,0,3,14,66.0,0.0,0.0,0.0,0.6666666666666666
2026,3,OCO,Haas F1 Team,1.0,0,0,0,3,15,67.0,1.0,0.0,0.0,0.3333333333333333
2026,3,COL,Alpine,1.0,0,0,0,3,16,67.0,0.0,0.0,0.0,0.3333333333333333
2026,3,ALB,Williams,0.0,0,0,0,3,17,68.0,1.0,0.0,0.0,0.0
2026,3,PER,Cadillac,0.0,0,0,0,3,18,68.0,0.0,0.0,0.0,0.0
2026,3,ALO,Aston Martin,0.0,0,0,0,3,19,68.0,0.0,0.0,0.0,0.0
2026,3,STR,Aston Martin,0.0,0,0,0,3,20,68.0,0.0,0.0,0.0,0.0
2026,3,BOT,Cadillac,0.0,0,0,0,3,21,68.0,0.0,0.0,0.0,0.0
2026,3,HUL,Audi,0.0,0,0,0,3,22,68.0,0.0,0.0,0.0,0.0
2026,4,ANT,Mercedes,93.0,3,4,0,4,1,0.0,0.0,0.75,1.0,23.25
2026,4,RUS,Mercedes,67.0,1,2,0,4,2,26.0,26.0,0.25,0.5,16.75
2026,4,LEC,Ferrari,46.0,0,2,0,4,3,47.0,21.0,0.0,0.5,11.5
2026,4,HAM,Ferrari,43.0,0,1,0,4,4,50.0,3.0,0.0,0.25,10.75
2026,4,NOR,McLaren,38.0,0,1,0,4,5,55.0,5.0,0.0,0.25,9.5
2026,4,PIA,McLaren,33.0,0,2,0,4,6,60.0,5.0,0.0,0.5,8.25
2026,4,VER,Red Bull Racing,22.0,0,0,0,4,7,71.0,11.0,0.0,0.0,5.5
2026,4,BEA,Haas F1 Team,16.0,0,0,0,4,8,77.0,6.0,0.0,0.0,4.0
2026,4,GAS,Alpine,15.0,0,0,0,4,9,78.0,1.0,0.0,0.0,3.75
2026,4,LAW,Racing Bulls,8.0,0,0,0,4,10,85.0,7.0,0.0,0.0,2.0
2026,4,COL,Alpine,7.0,0,0,0,4,11,86.0,1.0,0.0,0.0,1.75
2026,4,LIN,Racing Bulls,4.0,0,0,0,4,12,89.0,3.0,0.0,0.0,1.0
2026,4,SAI,Williams,4.0,0,0,0,4,13,89.0,0.0,0.0,0.0,1.0
2026,4,HAD,Red Bull Racing,4.0,0,0,0,4,14,89.0,0.0,0.0,0.0,1.0
2026,4,BOR,Audi,2.0,0,0,0,4,15,91.0,2.0,0.0,0.0,0.5
2026,4,ALB,Williams,1.0,0,0,0,4,16,92.0,1.0,0.0,0.0,0.25
2026,4,OCO,Haas F1 Team,1.0,0,0,0,4,17,92.0,0.0,0.0,0.0,0.25
2026,4,PER,Cadillac,0.0,0,0,0,4,18,93.0,1.0,0.0,0.0,0.0
2026,4,ALO,Aston Martin,0.0,0,0,0,4,19,93.0,0.0,0.0,0.0,0.0
2026,4,STR,Aston Martin,0.0,0,0,0,4,20,93.0,0.0,0.0,0.0,0.0
2026,4,BOT,Cadillac,0.0,0,0,0,4,21,93.0,0.0,0.0,0.0,0.0
2026,4,HUL,Audi,0.0,0,0,0,4,22,93.0,0.0,0.0,0.0,0.0
